Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page link,Attachment URL,Image link,Attributes
Pure life dental,5192401, Kerr,16622,Take 1™ Advanced™ Tray Adhesive,"
        ,Features,
        ,Compatible with VPS impression materials,    ",1 bottle,1 bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/take-1-advanced-tray-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/1/5192401.jpg,-1
Pure life dental,5002201, GC America,260011,COE® Metal Impression Trays - Perforated Nickel-Plated,"
        ,Features,
        ,Nickel-plated,Perforated,Rigid, yet bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-perforated-nickel-plated.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002201.jpg,-1
Pure life dental,4506801, Coltene/Whaledent,4412,Mixing Pads,"
        ,Features,
        ,Used for hand mixed products,    ",1/pack,1/pack,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/mixing-pads-1.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/5/4506801.jpg,-1
Pure life dental,1131701, Pac-Dent,459,Mixing Bowls,"
        ,Features,
        ,Flexible silicone mixing bowls,Autoclavable up to 275°F,    ",160ml bowl,160ml bowl,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/mixing-bowls.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1131701.jpg,-1
Pure life dental,3341801, Hu-Friedy,LS8R,Lab Spatulas,"
        ,Features,
        ,For general laboratory use and mixing of various impression materials,Steam sterilization only,    ",1/box,1/box,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/lab-spatulas.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/3/3/3341801.jpg,-1
Pure life dental,1171601, Vista Apex,313001,Impression Syringes,"
        ,Features,
        ,For use with all types of impression materials,Tip is bendable up to 45 degrees,    ",50/box,50/box,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/impression-syringes.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1171601.jpg,-1
Pure life dental,1170701, Pac-Dent,PD-115,Impression Gun,"
        ,Features,
        ,High performance,Fits all standard size cartridges,Made in Switzerland,    ",1 gun,1 gun,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/impression-gun.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1170701.jpg,-1
Pure life dental,2019601, Defend,VP-8300,Vinyl Tray Adhesive,"
        ,Features,
        ,Firm adhesion between impression trays and VPS impression materials,Non-flammable,    ",1 bottle,1 bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/vinyl-tray-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/0/2019601_1.jpg,-1
Pure life dental,2019301, Pulpdent Corp.,DTA2,Tray Adhesive,"
        ,Features,
        ,Compatible with all impression materials,    ",1 bottle,1 bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/tray-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/0/2019301.jpg,-1
Pure life dental,1335101, Keystone Industries,0921881,TAC™ Tray Adhesive Compound,"
        ,Features,
        ,Securely holds alginate in tray during mouth removal,Alcohol-based for faster drying and easier clean-up,Can be dissolved with isopropyl alcohol,Not intended for use on stainless steel trays,    ",2 x 0.5oz bottles,2 x 0.5oz bottles,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/tac-tray-adhesive-compound.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1335101.jpg,-1
Pure life dental,2156001, 3M Oral Care,30600,Polyether Tray Adhesive,"
        ,Features,
        ,For use with polyether impression material,    ",1 bottle,1 bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/polyether-tray-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2156001.jpg,-1
Pure life dental,1171801, Whip Mix Corp.,09637,Green Envy Tray Cleaner,"
        ,Features,
        ,Dissolves alginate and plaster residue naturally,Interacts instead of reacts with soils and surfaces, so no need to scour,Biodegradable and neutral pH,    ",1 jar,1 jar,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/green-envy-tray-cleaner.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1171801.jpg,-1
Pure life dental,5002101, GC America,133911,"GC Tray Adhesive, Remover & Thinner","
        ,Features,
        ,COE Adhesive for use with COE-FLEX® and OMNIFLEX™,    ",13ml bottle,13ml bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/gc-tray-adhesive-remover-thinner.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002101.jpg,-1
Pure life dental,4507301, Coltene/Whaledent,6270,Coltene/Whaledent Dispensing Guns,"
        ,Features,
        ,Mixing devices for Coltene/Whaledent cartridges,    ",1 gun,1 gun,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/coltene-whaledent-dispensing-guns.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/5/4507301.jpg,-1
Pure life dental,4506601, Coltene/Whaledent,4410,Coltene Tray Adhesive,"
        ,Features,
        ,Universal adhesive for silicone-based dental impression materials,Serves as an adhesive bonding agent between the impression material and the impression tray,    ",1 x 10ml bottle,1 x 10ml bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/coltene-tray-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/5/4506601.jpg,-1
Pure life dental,5008201, GC America,250010,COE® Tray Cleaner,"
        ,Features,
        ,Dustless, bacteriostatic cleaner formula,Mixes easily with water to remove alginate, wax, and material compounds from metal trays and instruments,Cleans in as little as 15 minutes,Mild to skin; does not contain phosphates,    ",575gm bottle,575gm bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/coe-tray-cleaner.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5008201.jpg,-1
Pure life dental,2226701, Dentsply Sirona Restorative,626155,Caulk® Tray Adhesive,"
        ,Features,
        ,Works with all VPS materials,    ",1 bottle,1 bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/caulk-tray-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2226701.jpg,-1
Pure life dental,2160701, 3M Oral Care,7307,3M™ VPS Tray Adhesive,"
        ,Features,
        ,Designed to ensure adhesion between the VPS impression material and the impression tray,Curing type: air dry,    ",17ml bottle,17ml bottle,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/3m-vps-tray-adhesive.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2160701.jpg,-1
Pure life dental,2157601, 3M Oral Care,71506,3M™  Intra-Oral Syringes,"
        ,Features,
        ,Single-use syringe provides a hygienic procedure with no disinfection or messy cleanup,Smaller, ergonomic design for easier handling,Less impression material waste,Can be filled up to 12 hours before application, for advanced prepartioin of set up,    ",50/bag,50/bag,Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/3m-intra-oral-syringes.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2157601.jpg,-1
Pure life dental,5220301, Kerr,25227DX,Alginator™ by Kerr,"
        ,Features,
        ,For consistent mixing of alginates and stones,Makes a smooth, bubble-free mix while eliminating waste and reducing clean-up time,Single-speed and improved portability and ergonomics,    ","1lb identic alginate + 1 clean & lube spray, 1 bowl and 1 spatula","1lb identic alginate + 1 clean & lube spray, 1 bowl and 1 spatula",Impression Accessories,-1,https://www.purelifedental.com/product/impression/impression-accessories/alginator-by-kerr.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/2/5220301.jpg,-1
Pure life dental,4001001, Premier,1006283,Triple Tray®,"
        ,Features,
        ,Ideal for full-mouth alginate impressions taken for the fabrication of custom trays, whitening trays, study models, night guards, athletic guards and as a matrix for temporaries,Thin, loose webbing does not distort when patients bit down,    ",48/box,48/box,Impression - Bite Trays,-1,https://www.purelifedental.com/product/impression/bite-trays/triple-tray.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/0/4001001.jpg,-1
Pure life dental,1610101, Dentamerica,885,Polybite Trays,"
        ,Features,
        ,Disposable bite tray,Perforated,    ",35/box,35/box,Impression - Bite Trays,-1,https://www.purelifedental.com/product/impression/bite-trays/polybite-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/6/1610101.jpg,-1
Pure life dental,4001201, Premier,2206NT,NeoTray®,"
        ,Features,
        ,Gold Mesh ™ technology; tear-resistant material,Exclusive KR ™ plastic provides a rigid tray without the cost of metal disposable trays or cleaning and care of single-arch trays,Increases accuracy, avoiding costly errors and chairside adjustments,Introductory Kit includes: 10 each: wide posterior, sideless posterior and 5 each: anterior, posterior, full arch, quadrant, extended quadrant,    ",45/box,45/box,Impression - Bite Trays,-1,https://www.purelifedental.com/product/impression/bite-trays/neotray.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/0/4001201.jpg,-1
Pure life dental,1170301, Plasdent,BT-ANT,Disposable Bite Trays,"
        ,Features,
        ,High quality, perforated,Excellent value,    ",40/box,40/box,Impression - Bite Trays,-1,https://www.purelifedental.com/product/impression/bite-trays/disposable-bite-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1170301.jpg,-1
Pure life dental,4000901, Premier,1006343,Alfa™ Triple Tray®,"
        ,Features,
        ,Unique palate-free, patent-pending design engages patient’s tongue to restrict the overflow of material and eliminates gagging,Ideal for full-mouth alginate impressions taken for the fabrication of custom trays, whitening trays, study models, night guards, athletic guards, etc.,Cuts chair-time in half; simultaneously captures upper and lower impressions, plus bite registration,Increases efficiency; closed-mouth technique frees operator from holding the tray in place,    ","5 small, 14 medium and 5 large","5 small, 14 medium and 5 large",Impression - Bite Trays,-1,https://www.purelifedental.com/product/impression/bite-trays/alfa-triple-tray.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/0/4000901.jpg,-1
Pure life dental,1610201, Sultan Healthcare,AD33000,3-Way Trays,"
        ,Features,
        ,Ergonomically-designed handles for easier setting and removal,Thin, non-tear mesh for superior strength,Exclusive I.D. labels permanently affix to tray handle for easy patient identification,    ",40/box,40/box,Impression - Bite Trays,-1,https://www.purelifedental.com/product/impression/bite-trays/3-way-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/6/1610201.jpg,-1
Pure life dental,2226001, Dentsply Sirona Restorative,619420,Regisil® Rigid,"
        ,Features,
        ,Mousse-like vinyl polysiloxane impression material that records bite characteristics,30-second working time and 30-second set time,    ",4 x 50ml cartridges + 12 micro-mixing tips and 1 cartridge dispenser,4 x 50ml cartridges + 12 micro-mixing tips and 1 cartridge dispenser,Impression - Bite Registration,-1,https://www.purelifedental.com/product/impression/bite-registration/regisil-rigid.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2226002.jpg,-1
Pure life dental,2226202, Dentsply Sirona Restorative,619510,Regisil® PB,"
        ,Features,
        ,Provides fine detail, hardness and plaster-like consistency in just 90 seconds,No-flow formula for simple use during any procedure, including pre-occluded registrations,Unflavored,    ",4 x 50ml cartridges + 12 micro-mixing tips,4 x 50ml cartridges + 12 micro-mixing tips,Impression - Bite Registration,-1,https://www.purelifedental.com/product/impression/bite-registration/regisil-pb.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2226202.jpg,-1
Pure life dental,2226101, Dentsply Sirona Restorative,619500,Regisil® 2X,"
        ,Features,
        ,Accurately records occlusal details, enabling the dentist and lab technician to easily seat models with a slight amount of elasticity,Minimizes interferences from convex tooth surfaces,    ",4 x 50ml cartridges + 12 micro-mixing tips,4 x 50ml cartridges + 12 micro-mixing tips,Impression - Bite Registration,-1,https://www.purelifedental.com/product/impression/bite-registration/regisil-2x.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2226101.jpg,-1
